1 0.2 1
1 30 1 20 1 5
120
0.1 1 1
0.2 5 1
0.2 9 1
0.3 15 1
0.1 19 1
0.1 26 1
0.1 1 2
0.2 5 2
0.2 12 2
0.3 18 2
0.1 26 2
0.1 1 3
0.1 5 3
0.3 14 3
0.4 19 3
0.2 27 3
0.5 1 4
0.7 5 4
0.6 10 4
0.7 15 4
0.5 22 4
0.6 26 4
0.6 10 4
0.8 3 5
0.9 7 5
0.6 12 5
0.7 18 5
0.8 24 5
0.7 29 5
0.2 2 6
0.3 8 6
0.4 12 6
0.3 18 6
0.3 23 6
0.2 27 6
0.6 1 7
0.6 6 7
0.5 11 7
0.6 16 7
0.5 22 7
0.6 26 7
0.9 2 8
0.9 7 8
0.9 12 8
0.9 17 8
0.8 23 8
0.9 28 8
0.2 2 9
0.3 8  9
0.4 12 9
0.3 16 9
0.3 20 9
0.3 24 9
0.2 29 9
0.2 1 10
0.3 9  10
0.4 15 10
0.3 19 10
0.3 24 10
0.2 28 10
0.7 3 11
0.6 9  11
0.7 14 11
0.6 19 11
0.7 25 11
0.6 30 11
0.3 3 12
0.3 8 12
0.4 13 12
0.3 17 12
0.3 26 12
0.5 28 12
0.1 3 13
0.1 7 13
0.1 12 13
0.1 18 13
0.1 23 13
0.1 28 13
0.4 3 14
0.4 8 14
0.4 13 14
0.5 19 14
0.5 24 14
0.4 29 14
0.8 3 15
0.8 9 15
0.8 14 15
0.8 18 15
0.8 25 15
0.8 29 15
0.2 3 16
0.2 7 16
0.3 12 16
0.3 19 16
0.3 23 16
0.3 29 16
0.1 3 17
0.1 7 17
0.1 12 17
0.1 16 17
0.1 26 17
0.1 30 17
0.3 1 18
0.3 6 18
0.3 12 18
0.4 19 18
0.3 24 18
0.3 29 18
0.9 1 19
0.9 7 19
0.9 11 19
0.9 19 19
0.9 24 19
0.9 29 19
0.2 1 20
0.2 5 20
0.2 11 20
0.2 17 20
0.2 22 20
0.2 27 20
